Order Date,Sales,Profit
15-08-2014,146.9052,-40.2948
05-09-2013,164.025,5.325
26-09-2014,307.557,-34.173
05-11-2012,84.2274,21.8874
02-08-2012,59.8794,1.0794
27-11-2012,129.15,23.22
13-10-2014,62.4,3.12
26-08-2011,65.6352,-26.0748
18-07-2013,93.51,2.79
14-09-2012,87.381,-1.239
02-05-2014,310.5,49.68
15-06-2013,284.25,28.35
02-05-2014,88.128,-7.872
24-11-2014,27.5706,-2.1294
03-05-2012,216.1125,-15.2775
01-10-2014,162.1488,-5.9712
13-02-2013,72.75,5.7
24-06-2014,121.074,37.014
20-10-2012,185.58,59.31
25-08-2014,334.611,3.681
16-04-2012,314.22,-37.74
04-08-2014,62.46,24.3
23-10-2014,279.936,111.816
21-04-2014,500.4,245.16
28-11-2014,90.558,-3.042
29-06-2012,84.8625,-22.0875
31-12-2013,179.9658,19.9458
23-01-2014,203.55,28.35
22-08-2014,169.44,33.84
20-12-2013,110.376,23.256
13-08-2014,344.82,72.24
26-04-2011,61.116,-50.004
23-08-2013,221.94,54.24
26-01-2011,141.7059,51.1659
25-11-2011,213.3,-2.88
18-02-2011,300.42,18
24-06-2011,189.54,-8.46
08-05-2013,33.9,8.79
02-02-2012,244.8,4.8
18-10-2014,152.2584,-86.3016
08-05-2014,93.15,6.21
13-02-2014,195.048,36.828
25-07-2011,89.91,17.91
19-12-2013,151.362,-7.578
28-11-2012,27.6,6.3
25-12-2013,94.68,1.86
17-11-2014,115.6356,40.3956
08-08-2011,143.43,60.06
01-12-2012,336.63,127.89
03-02-2014,289.92,40.56
01-10-2012,211.41,82.44
11-09-2014,301.77,138.81
31-10-2012,146.88,27.36
21-08-2012,106.32,23.28
02-12-2014,118.08,25.92
24-12-2012,58.8,15.84
28-03-2014,138.348,58.338
05-12-2011,98.64,31.56
26-06-2014,252.27,93.33
04-10-2013,100.32,33
09-12-2014,146.9598,8.8398
01-07-2014,248.82,4.92
12-03-2011,285.36,91.2
31-10-2014,235.8528,-25.6272
26-10-2011,161.244,59.004
23-10-2013,68.76,-27.51
11-09-2013,131.58,15.75
18-06-2013,151.92,-48.66
23-03-2013,193.41,85.05
16-04-2012,114.5151,-12.5349
11-09-2013,215.541,7.101
27-11-2014,146.592,7.152
21-03-2011,96.78,44.46
10-04-2012,190.512,65.592
26-08-2014,254.88,40.77
06-09-2012,111.024,19.704
16-04-2012,143.91,63.27
13-10-2014,93.03,46.41
05-05-2014,70.065,20.115
03-12-2012,75.825,-22.815
15-03-2013,56.565,5.565
24-01-2011,139.2,65.28
19-12-2012,154.26,60.12
24-04-2014,224.565,-77.595
25-12-2014,125.685,40.485
30-10-2013,102.9,15.42
21-08-2011,111.7263,16.1463
13-10-2014,32.346,12.906
20-10-2014,229.68,103.32
25-03-2013,107.4,35.4
09-05-2012,119.52,-14.4
23-12-2014,178.2,-115.92
01-05-2013,86.913,-4.887
22-02-2012,106.38,36.54
31-03-2014,110.7,12.12
05-08-2013,143.16,28.62
08-08-2013,55.8885,3.0885
23-08-2012,56.4,26.4
06-03-2012,79.38,14.94
08-08-2013,49.8465,-10.3635
15-09-2011,232.5,18.6
02-12-2014,338.4,97.92
01-05-2013,104.76,41.85
04-12-2014,351.84,147.72
07-11-2014,34.425,13.725
17-01-2012,110.25,7.65
31-05-2012,50.64,24.24
25-06-2012,69.3,16.62
18-01-2012,131.94,21.96
10-06-2014,126.84,46.83
27-10-2011,185.55,79.65
01-11-2011,48.93,-5.91
23-08-2014,227.07,37.83
02-01-2014,139.23,68.22
25-06-2013,154.278,17.118
30-12-2012,342.792,64.692
30-10-2014,74.97,17.91
24-08-2011,61.446,-6.714
10-10-2014,213.12,-490.2
20-09-2014,75.114,11.634
16-07-2014,64.7625,-14.1375
31-10-2014,46.59,11.64
25-09-2011,150.255,25.035
23-06-2011,102.339,30.819
15-03-2013,143.58,10.02
02-11-2012,140.1,5.4
22-08-2014,197.637,-78.573
25-11-2011,183.885,-82.095
10-12-2011,132.51,66.15
21-09-2012,191.241,-17.199
08-05-2013,271.44,130.14
14-02-2011,146.61,61.56
21-03-2011,93.24,29.82
12-09-2014,90.072,11.952
30-06-2014,84.186,-40.734
28-11-2013,239.28,7.14
22-08-2014,128.22,48.72
30-08-2013,239.166,-15.954
18-04-2014,57.06,2.7
23-11-2013,58.752,-2.628
29-10-2012,80.55,-27.45
05-12-2013,99.972,-26.688
02-01-2013,217.32,36.9
17-09-2011,126.54,23.94
11-09-2013,109.32,12
16-04-2012,157.968,57.258
24-10-2012,126,37.68
14-11-2014,168.03,20.16
26-12-2013,118.8,58.2
18-08-2014,201.285,64.845
03-05-2012,62.1,12.42
20-05-2014,84.75,6.75
05-06-2012,105.4011,-55.8789
15-11-2012,115.02,3.45
09-10-2013,410.346,4.536
27-12-2014,185.0688,-102.8712
17-02-2014,46.512,9.192
31-10-2014,42.675,-13.725
05-11-2013,114.78,19.5
29-07-2013,128.5515,-53.3985
03-06-2014,38.88,-3.12
10-10-2013,135.9333,14.8833
25-09-2014,77.1,33.12
30-12-2012,136.89,-1.53
11-07-2014,219.78,59.34
08-12-2014,101.76,31.44
15-06-2012,101.412,2.172
15-09-2011,254.07,8.37
18-10-2011,241.6446,69.5046
30-07-2012,118.2,-115.86
01-10-2014,147.987,65.637
12-12-2012,412.02,206.01
07-02-2011,252.0378,6.0378
24-08-2012,65.5557,-54.5643
06-12-2013,111.72,21.21
23-04-2014,96.552,-25.788
03-03-2014,46.5,9.3
05-02-2013,206.388,-13.812
27-02-2013,85.5414,11.6814
12-01-2012,187.515,-17.505
26-12-2013,103.584,29.904
18-09-2012,109.65,25.2
02-07-2014,139.77,29.34
01-02-2011,40.68,11.79
27-08-2012,124.338,-63.462
15-10-2014,325.92,78.12
31-10-2014,59.4,7.11
16-06-2012,124.32,54.66
06-08-2012,69.516,-10.464
26-08-2014,75.492,9.162
06-06-2013,66.744,20.754
26-09-2011,32.85,13.41
11-09-2014,141.9,4.2
11-06-2012,77.526,-10.674
25-06-2012,38.88,12.42
14-12-2012,154.7784,31.6584
07-07-2012,178.74,14.22
01-12-2011,102.33,51.03
16-03-2012,91.134,-1.146
08-12-2011,123.8664,33.8664
10-10-2013,276.2613,-109.6287
16-05-2013,81.408,-33.792
30-08-2014,156.1032,-29.9568
30-04-2013,165.888,58.968
06-12-2013,73.92,29.52
22-08-2014,121.6116,16.0416
06-08-2013,200.04,78
24-07-2012,52.0566,-11.8434
22-10-2011,68.985,23.625
09-05-2014,169.44,33.84
06-08-2014,1113.264,-705.096
09-11-2012,109.62,36.12
22-11-2013,95.64,17.16
23-05-2014,136.5,-90.09
08-03-2011,124.146,39.996
27-05-2014,78.246,-44.424
23-02-2014,34.101,-3.789
25-01-2014,144.9,72.42
15-03-2014,128.9025,30.2625
07-06-2013,163.3275,1.8375
28-10-2013,177.75,30.15
23-09-2013,61.86,16.68
28-09-2012,145.719,27.459
15-11-2012,54.513,1.773
10-10-2013,140.436,11.796
04-03-2013,291.78,37.92
12-02-2014,186.786,8.286
01-02-2013,201.123,75.933
23-10-2012,145.2168,-3.5532
30-12-2013,120.96,-10.92
18-09-2013,157.8,12.6
09-12-2013,103.68,47.64
09-09-2013,125.82,36.45
31-05-2011,138.69,51.3
07-07-2011,186.462,-59.058
11-09-2014,96.42,31.8
25-09-2012,104.625,11.625
29-07-2013,318.2544,-114.1056
27-09-2011,78.246,-3.534
18-08-2011,60.696,-9.144
22-11-2012,296.73,52.71
20-03-2014,115.5,49.62
12-12-2011,85.905,17.565
12-05-2012,57.84,16.17
16-05-2014,85.995,16.065
04-07-2014,34.2,0.27
31-01-2011,163.98,18
10-12-2013,83.862,-26.568
16-06-2014,57.825,-8.145
03-11-2011,174.5184,-95.5416
21-09-2013,114.912,11.472
17-10-2012,158.571,-17.619
05-04-2012,130.815,-7.335
20-12-2013,145.044,54.684
27-02-2013,204.66,27.21
27-12-2013,141.57,49.5
24-06-2012,100.95,13.05
04-11-2014,95.22,16.14
12-03-2012,115.83,-3.87
02-10-2012,122.985,1.335
03-11-2011,168.6825,-2.4975
19-05-2014,154.08,-86.4
07-10-2013,175.77,64.98
13-08-2014,138.69,51.3
09-09-2014,50.46,22.68
14-11-2011,138.6,33.24
23-01-2013,39.825,0.825
05-09-2014,116.8425,-14.1075
08-05-2014,1371.42,137.07
29-01-2014,82.386,8.226
14-07-2014,95.904,-3.216
31-12-2013,143.37,50.16
26-11-2014,99.84,35.94
07-06-2011,85.32,-27.18
14-09-2011,77.16,30.84
07-12-2012,130.59,1.26
07-01-2014,116.1675,35.6175
22-12-2011,145.65,-122.4
20-01-2014,63.18,6.3
04-11-2014,105.312,38.172
04-12-2014,132.3,10.44
16-10-2011,94.2,24.48
04-12-2014,77.52,20.88
06-12-2011,115.68,30
01-06-2011,58.104,6.744
25-06-2011,108.2736,-7.4664
24-06-2014,33.66,5.7
20-11-2014,116.88,38.52
06-09-2013,78.57,13.02
18-08-2014,178.2,21.33
03-12-2011,74.0781,-30.7719
01-08-2011,52.47,11.52
17-08-2012,130.23,32.49
11-11-2013,111.9525,-12.2475
03-01-2014,157.41,34.56
18-06-2013,162.3228,-2.2572
04-09-2013,251.01,122.94
30-12-2014,247.59,39.6
26-12-2014,302.2908,-131.3592
13-11-2012,123.24,46.8
23-05-2012,166.92,4.98
09-11-2013,66.9,29.4
09-08-2014,87.96,7.02
05-06-2013,144.72,24.6
30-12-2013,283.662,6.282
21-07-2014,76.7169,27.6669
11-07-2014,72,4.32
02-09-2014,155.88,21.78
15-12-2014,112.08,4.32
09-04-2014,75.708,23.508
10-02-2014,173.556,44.316
13-02-2014,109.9485,-18.7515
08-06-2013,62.925,-50.355
23-01-2014,253.95,76.05
22-03-2012,114.84,51.66
21-10-2011,160.38,60.48
03-01-2014,87.9,21.96
14-06-2014,108,31.68
25-03-2013,158.4,58.5
20-05-2014,137.58,28.86
12-04-2013,100.404,-25.116
28-11-2013,125.73,47.76
25-08-2014,91.962,1.002
10-04-2013,287.9436,38.1036
06-11-2014,51.111,2.781
05-11-2011,121.275,-63.105
15-02-2014,118.935,26.385
09-01-2014,37.38,1.08
01-07-2013,178.32,76.56
04-09-2014,119.25,21.42
30-09-2013,168.3,79.08
03-01-2011,159.444,-95.676
07-11-2011,53.16,26.52
16-01-2012,67.8,17.58
07-02-2013,142.2,29.7
26-11-2012,122.94,50.4
15-09-2012,111.3,18.9
26-05-2014,74.655,-3.345
26-08-2014,74.565,-26.865
01-08-2011,253.3635,-35.0865
24-07-2014,56.448,-23.532
10-02-2014,123.6534,-1.5066
06-10-2014,64.233,15.633
07-11-2014,31.0365,-20.8935
11-11-2014,136.5,15
15-11-2013,64.2765,7.8765
01-05-2012,170.88,1.68
10-02-2013,106.1055,23.2155
10-05-2012,70.08,25.2
13-07-2013,100.8,6
24-01-2011,110.808,8.568
29-08-2011,260.88,12.96
11-10-2013,102.1149,-12.3051
02-11-2012,343.77,120.12
18-06-2014,135.594,-6.066
08-08-2014,87.42,32.34
19-02-2011,118.35,36.63
02-08-2012,120.096,-1.344
04-11-2014,137.088,-8.592
16-12-2014,94.788,-41.112
05-09-2012,74.52,10.35
12-01-2012,126.9135,28.3635
21-05-2014,116.55,31.29
28-05-2013,63.18,-6.36
05-07-2014,95.49,39.15
08-03-2011,143.316,-12.804
06-09-2013,289.26,95.4
23-11-2012,73.3785,-31.9215
12-09-2014,100.116,42.066
27-11-2014,189.432,-22.248
05-08-2014,127.17,32.49
26-11-2013,101.412,20.232
11-01-2012,142.68,45.6
05-03-2013,37.395,4.095
19-10-2013,51.48,14.4
25-10-2012,68.4,7.5
01-01-2011,120.366,36.036
13-06-2012,60.8334,-3.4866
20-09-2013,201.447,26.847
13-02-2012,39.816,-19.944
21-05-2014,82.89,36.45
08-11-2012,125.793,20.943
22-08-2014,322.1271,-4.4829
19-12-2013,115.56,12.6
13-08-2014,76.32,23.58
22-07-2013,58.4073,12.7773
31-12-2013,115.44,-106.26
23-12-2013,244.08,0
18-08-2011,161.94,74.46
12-09-2012,80.01,34.38
24-11-2012,51.408,9.048
25-09-2012,103.3461,14.1561
30-09-2014,65.124,15.804
13-03-2014,83.88,30.96
27-08-2012,87.534,1.914
30-09-2011,144.27,54.81
09-05-2013,90.936,16.116
07-06-2011,69.3,3.42
13-09-2013,70.875,15.675
31-08-2012,66.75,-1.35
16-02-2012,150.66,9
15-10-2014,322.1271,-4.4829
08-03-2011,316.764,13.944
09-12-2013,155.25,24.84
27-09-2013,159.4098,-27.0402
09-11-2011,42.1191,-11.9709
06-07-2011,180.396,-90.204
11-09-2013,41.58,9.66
25-07-2011,48.804,1.704
26-11-2012,123.72,39.54
11-09-2014,46.9974,-14.2026
13-12-2011,254.6772,-30.8028
25-09-2014,96.66,3.78
28-12-2013,80.865,-50.175
24-07-2014,61.92,-29.94
22-06-2013,51.63,19.59
06-05-2014,162.84,63.48
20-02-2013,124.092,-11.058
18-04-2014,40.68,12.96
11-08-2012,26.22,5.22
05-08-2013,100.92,45.36
29-11-2012,71.172,11.772
04-06-2014,136.242,-6.138
03-11-2014,184.8,73.8
12-07-2012,58.2,4.56
09-08-2012,54.72,6
15-11-2012,109.665,-30.735
28-07-2011,49.0779,-5.3721
10-05-2014,127.584,-23.496
21-09-2012,52.218,6.378
25-10-2012,102.69,38.85
12-03-2014,91.2024,-53.3976
01-10-2014,116.388,-103.212
15-10-2012,126.75,18.9
02-04-2011,149.58,55.08
25-12-2012,83.439,-17.181
02-09-2011,52.8,19.5
12-12-2014,47.52,23.28
13-06-2012,74.094,-36.456
12-03-2011,93.96,30.96
27-08-2014,455.49,86.49
30-12-2014,49.3515,-4.5585
22-08-2014,89.16,32.94
15-02-2014,76.896,-7.704
03-12-2014,55.35,22.65
10-02-2014,185.598,-2.982
02-05-2013,49.59,17.28
07-07-2014,368.55,4.05
15-10-2012,100.2,33.96
29-04-2014,106.542,46.122
19-11-2013,148.41,34.11
14-08-2013,157.32,66
29-08-2014,136.14,13.56
18-06-2014,122.148,-13.572
07-03-2014,169.65,39
11-11-2013,103.92,14.52
21-11-2012,44.55,-5.4
06-06-2012,69.3399,-57.7101
08-10-2014,172.206,9.546
28-11-2011,147.69,67.86
23-10-2013,108.24,34.56
21-03-2011,103.302,38.982
21-12-2013,47.385,-2.115
08-10-2014,37.92,2.22
25-07-2013,142.74,39.96
14-08-2013,45.7662,7.6962
23-12-2011,87.582,-68.538
06-11-2014,129.276,6.966
25-05-2013,52.272,10.992
19-07-2012,53.622,16.632
17-12-2013,76.923,-18.207
05-08-2014,123.8526,7.4526
10-09-2012,51.624,14.904
21-05-2014,39.3324,8.0724
04-02-2012,104.463,-88.737
30-08-2011,63.27,31.59
08-08-2014,62.64,19.35
09-10-2013,139.125,-89.145
27-02-2013,166.131,36.771
22-08-2014,56.85,10.8
15-06-2012,32.4,11.97
28-06-2013,79.74,39.78
24-01-2014,54.6,18.45
22-10-2012,62.568,-36.432
28-11-2014,80.676,3.876
08-06-2012,114.225,-20.625
16-08-2013,48.96,-4.68
24-06-2011,116.883,27.243
22-02-2012,131.22,27.57
08-11-2013,142.02,2.79
05-04-2012,109.296,33.996
09-11-2012,144.42,18.75
06-10-2011,88.404,-63.396
25-06-2011,58.9632,6.3732
26-12-2012,107.46,18.24
23-09-2013,225.99,-10.11
04-05-2013,139.14,15.3
25-10-2014,62.58,14.28
21-02-2011,93.33,-7.47
10-01-2014,222.282,-176.268
07-03-2013,75.5988,4.1388
04-11-2014,73.656,11.016
04-01-2012,47.1753,-20.5047
18-06-2014,175.4703,35.8803
07-08-2014,140.67,-36.63
08-05-2013,63.84,12.12
16-11-2012,76.68,-20.52
01-05-2013,117,22.2
04-09-2014,134.73,59.85
05-12-2014,91.692,11.052
05-08-2013,78.66,33
14-02-2013,40.095,-3.255
13-11-2012,73.425,-0.075
18-12-2014,69.84,2.04
25-06-2011,84.3972,-71.7228
02-04-2014,32.508,-21.132
10-06-2013,58.752,18.912
14-06-2011,111.375,-42.525
26-01-2012,266.04,21.24
10-07-2014,84.84,39.84
31-01-2012,215.541,7.101
26-12-2013,136.2,23.04
02-09-2011,131.76,0
28-10-2013,94.65,42.45
22-08-2013,130.284,-85.476
30-11-2013,73.8,10.2
08-01-2013,184.464,77.784
13-01-2012,52.776,-15.024
25-06-2012,249.9,72.45
07-05-2013,71.199,-6.561
20-05-2014,60.3,1.8
27-06-2014,147.78,-73.92
18-12-2013,68.796,-41.304
07-11-2013,43.8,11.28
22-09-2011,642.78,25.71
13-11-2014,101.61,6.75
25-09-2014,99.12,27.72
26-11-2014,146.79,64.53
03-05-2013,131.223,-25.377
17-01-2012,68.67,7.47
26-02-2014,123.9405,-84.2595
01-11-2012,53.55,6.3
21-09-2011,67.35,4.65
18-09-2014,177.3,40.05
09-06-2014,59.994,-3.366
26-12-2013,121.9848,-29.9352
12-10-2011,90.504,3.984
28-03-2011,188.76,69.84
25-09-2012,249.7257,51.2757
06-06-2011,50.868,13.518
03-12-2012,131.7708,38.0808
11-11-2013,120.816,-38.304
05-09-2011,876.231,-137.349
08-12-2014,109.38,14.16
27-01-2012,101.88,31.5
09-09-2013,22.05,7.92
26-09-2013,46.17,14.82
29-10-2014,127.413,38.223
25-06-2014,60.9765,-51.8235
13-03-2014,35.478,13.338
19-09-2012,52.86,-6.42
16-06-2014,78.66,33
12-02-2013,103.2,14.4
12-11-2014,51.66,17.52
25-01-2014,76.62,0.72
28-05-2014,38.7693,8.3493
18-06-2014,103.599,2.259
10-05-2013,87.912,-38.148
06-09-2011,149.34,2.97
08-05-2014,101.952,-17.028
18-10-2013,151.2,33.12
13-03-2014,45.36,6.24
05-09-2011,71.94,10.74
11-11-2013,81.0975,-33.9525
01-06-2013,79.884,-31.956
12-12-2011,278.424,24.744
02-09-2013,73.2336,-8.0664
01-10-2012,52.947,-9.003
05-08-2011,90.84,25.38
09-05-2013,109.8,17.52
19-08-2014,386.856,29.976
22-07-2013,113.7,11.34
24-01-2014,56.52,5.58
26-11-2012,146.7,21.96
23-03-2011,48.4632,-25.6368
07-04-2014,101.04,43.44
11-12-2014,21.9,6.3
01-08-2013,109.95,25.2
25-12-2014,97.86,48.93
02-11-2011,227.82,0
18-06-2014,101.52,26.97
09-10-2014,45.4176,-1.1424
30-01-2013,187.0239,-27.1761
29-06-2011,250.2732,-24.0468
05-10-2012,81.7218,28.5018
25-09-2014,94.05,33.84
05-06-2012,196.7715,-21.6285
14-06-2011,137.565,-34.875
07-12-2012,46.26,11.07
04-12-2013,112.8,46.08
03-01-2011,69.3,3.42
11-09-2014,54.75,22.35
25-11-2011,73.872,5.712
29-09-2014,108.7881,14.4081
13-02-2012,69.786,-22.104
14-10-2013,107.784,-2.616
18-05-2012,100.38,50.19
10-01-2013,191.808,-19.332
06-06-2011,82.98,-33.24
03-10-2012,103.2,44.34
31-10-2012,85.752,21.912
27-02-2013,130.896,56.646
03-09-2013,80.0415,-39.2985
26-04-2013,137.16,31.53
09-05-2014,56.9214,20.5614
07-06-2012,50.16,17.04
14-08-2013,119.3772,-24.8028
14-08-2013,141.15,57.75
06-05-2014,69.0945,-11.4555
24-04-2014,110.646,38.106
23-02-2012,317.4003,45.8703
20-03-2013,37.7982,3.1482
12-06-2013,85.14,39.96
06-02-2012,156.744,-195.936
26-06-2013,113.04,49.68
16-04-2012,62.9004,-27.3396
10-02-2013,96.2505,-2.6595
25-09-2013,53.7,17.7
19-12-2014,134.46,52.26
08-10-2014,114.84,22.86
10-06-2011,75.24,6
19-06-2013,158.4198,2.4798
07-12-2012,102.9,49.35
24-06-2011,95.688,20.148
01-05-2014,140.76,28.08
08-05-2013,39,9.36
27-03-2014,139.23,5.49
15-09-2012,68.64,8.16
05-09-2014,149.445,-41.895
10-01-2013,29.01,6.09
06-08-2012,82.044,-32.676
25-06-2014,248.22,96.78
25-12-2011,70.92,1.08
11-06-2012,44.52,7.56
15-09-2012,110.7,12.12
26-12-2011,99.6135,-32.0865
11-09-2013,163.8,24.57
03-01-2011,68.868,-26.412
14-11-2012,44.28,12.36
22-05-2012,213.705,-0.045
21-04-2014,113.46,28.32
06-09-2012,65.934,2.904
25-11-2014,87.966,23.406
23-12-2011,166.14,46.5
26-02-2014,53.97,-28.14
10-02-2012,47.412,19.452
25-07-2013,112.8,38.25
11-07-2012,77.535,14.415
03-12-2014,43.98,3.51
12-05-2011,143.046,34.866
22-10-2013,70.308,-3.552
19-10-2012,213.12,95.88
11-11-2013,56.304,-18.816
20-08-2014,125.8485,-87.9015
20-09-2011,100.38,43.14
20-08-2014,60.2928,-38.7072
05-08-2014,174.7728,-46.2672
07-12-2012,44.46,10.62
02-01-2014,58.5,11.07
28-03-2013,50.6892,-32.5908
10-03-2014,46.9368,-16.9032
05-12-2014,121.8,7.2
23-06-2014,67.89,-8.43
17-09-2011,55.14,17.07
24-08-2012,88.47,37.98
22-10-2013,78.354,-50.976
02-04-2011,111.84,23.4
04-09-2013,29.565,-23.895
07-05-2014,88.254,-20.616
13-12-2011,47.52,12.12
03-12-2012,137.0262,-46.5438
11-07-2011,54.1824,14.3424
25-12-2014,80.2314,-62.1486
09-01-2011,123.753,32.793
20-11-2014,56.16,23.52
27-12-2011,79.5804,11.4204
07-06-2013,116.391,-84.669
10-05-2012,36.72,6.57
10-05-2014,63.24,0.6
12-02-2013,100.92,45.36
11-11-2013,201.3165,2.4165
09-04-2013,52.56,18.9
14-06-2014,84.78,35.55
28-07-2011,42.6786,11.2986
13-09-2012,54.54,18.18
07-04-2014,82.2,10.65
23-08-2012,65.55,7.8
20-12-2013,65.6613,10.2213
14-02-2014,123.12,20.88
14-04-2011,55.92,20.64
04-01-2012,28.779,-7.071
07-12-2013,119.1,0
18-06-2014,96.39,41.58
15-06-2012,26.94,11.31
22-07-2013,109.9485,-18.7515
25-08-2011,143.7678,-70.6122
18-11-2014,84.078,23.238
23-03-2013,136.38,55.89
28-03-2013,33.9465,-15.4035
28-12-2012,123.504,20.784
09-12-2013,141.75,69.45
04-11-2011,65.5875,-32.2425
10-08-2012,54.4416,-33.9384
07-06-2012,80.3772,1.8972
25-05-2012,60.156,11.316
29-06-2012,78.84,1.56
20-10-2011,142.992,-95.328
19-12-2013,144,8.64
23-06-2014,72.708,15.708
03-01-2011,135.1182,-45.9018
24-10-2014,65.55,28.8
31-07-2012,60.654,-15.486
06-08-2014,67.92,14.16
25-11-2013,61.47,16.56
16-05-2013,99.828,-344.412
06-03-2012,32.64,1.95
22-11-2014,87.36,7.77
31-10-2012,427.59,128.25
12-11-2012,150.606,65.226
14-06-2014,125.235,-3.345
24-02-2012,162.06,66.42
15-08-2011,32.736,-9.024
17-10-2013,54,5.4
29-12-2014,294.3,135.36
22-05-2012,133.785,11.865
11-10-2013,177.3,86.76
10-05-2014,101.016,-33.744
08-10-2014,88.02,33.3
22-03-2011,118.665,-6.735
14-08-2012,106.08,40.26
10-04-2013,85.05,19.8
25-09-2014,73.08,4.32
04-03-2014,88.47,37.98
26-12-2011,48,2.88
28-10-2013,74.22,31.86
29-10-2012,102.15,17.28
05-10-2011,77.04,16.92
23-09-2013,125.064,34.704
21-04-2012,61.02,23.76
17-06-2014,52.866,23.466
01-12-2011,75.72,37.8
03-08-2012,43.254,17.274
19-05-2012,50.796,11.496
07-08-2012,76.8924,-52.3476
21-10-2014,71.82,24.36
17-10-2011,125.496,21.096
23-11-2013,38.772,12.492
23-03-2011,44.1228,17.4828
22-07-2013,70.467,-1.833
13-11-2012,60.588,-10.152
12-05-2011,258,110.85
19-06-2014,69.2286,-51.1014
01-10-2014,52.8,10.5
06-09-2013,75.69,4.5
16-09-2014,66.87,28.71
03-12-2011,40.587,-1.473
11-06-2014,54.18,24.36
06-06-2013,99.495,-11.055
30-11-2012,155.7,13.95
01-07-2014,119.43,2.34
30-08-2013,79.11,23.67
15-02-2014,80.433,-8.937
21-08-2014,57.753,10.863
03-05-2013,181.8945,52.5645
26-08-2014,68.79,-39.93
20-09-2013,67.662,23.142
31-12-2013,171.36,-17.16
29-08-2011,63.792,-11.748
09-08-2014,117.1545,43.6545
03-06-2014,227.28,45.36
23-09-2011,207.36,4.14
19-07-2014,74.91,-70.44
17-05-2012,47.952,4.032
21-11-2012,108.96,36.96
20-02-2013,37.08,17.73
24-07-2014,67.92,14.94
13-06-2012,114.21,41.85
12-06-2014,95.28,31.44
27-12-2011,226.8,0
03-10-2012,123.72,33.36
06-02-2012,155.22,27.69
03-08-2011,160.992,-26.208
18-02-2011,81.54,24.39
01-08-2014,19.71,4.11
16-12-2011,110.0757,-47.8443
18-08-2014,155.007,34.437
16-12-2013,44.22,0
02-08-2012,154.278,17.118
01-08-2011,102.762,1.842
20-03-2013,61.0791,18.3891
17-07-2014,56.052,5.592
15-03-2011,66.45,33.15
27-03-2014,81.9,33.54
14-03-2011,37.68,12.78
08-05-2013,81.9,21.96
07-02-2013,182.76,74.88
20-08-2014,86.496,-66.954
19-04-2011,94.284,15.624
21-02-2012,75.75,23.4
11-06-2014,49.104,-4.956
13-02-2014,124.092,-2.808
07-12-2012,96,0.96
03-01-2014,216.27,28.62
26-09-2013,103.275,43.605
07-08-2013,97.2345,25.7445
10-06-2011,59.22,5.28
21-11-2012,130.32,22.14
04-05-2011,55.6017,0.6417
14-04-2012,99.21,-69.45
20-09-2011,58.6044,18.4044
31-10-2011,140.22,42.03
06-08-2013,90.9,28.08
22-06-2012,50.94,17.28
11-09-2013,70.95,17.7
27-07-2011,121.2534,-73.2666
22-01-2014,171.99,6.84
03-10-2011,82.161,12.771
02-08-2011,143.1,9.96
09-05-2012,104.166,10.386
04-10-2013,56.214,10.614
26-02-2011,59.25,10.05
09-05-2014,98.85,42.48
12-12-2014,80.2314,-18.2286
02-08-2013,113.0697,16.9497
07-08-2014,35.892,-0.618
20-02-2012,75.6,3.72
19-01-2012,142.2,32.58
09-10-2014,27.6888,-2.6712
03-04-2014,71.28,1.92
06-09-2014,71.73,9.27
01-07-2013,52.86,12.12
16-01-2012,168.18,58.86
02-11-2012,47.88,9.09
29-11-2012,40.905,9.495
28-12-2011,25.23,9.33
17-08-2011,37.17,-34.23
29-09-2011,66.45,33.15
01-03-2013,53.64,-9.84
18-10-2013,49.5,-3.6
11-08-2012,60.39,6.03
27-11-2014,88.2,6.96
07-08-2014,28.512,0.432
11-07-2011,61.281,-25.659
07-02-2013,169.38,81.18
29-08-2014,127.47,36.96
16-10-2011,47.82,6.18
09-06-2014,77.04,0
29-01-2014,62.316,-24.984
26-08-2014,39.6,12.6
09-04-2014,59.913,3.993
26-05-2012,65.0628,-16.0272
02-09-2011,105.6,52.8
24-06-2011,85.455,10.305
02-08-2012,81.324,4.464
03-08-2012,88.209,35.199
06-06-2014,239.3139,89.3739
28-03-2013,26.8173,3.5073
24-06-2014,71.37,27.09
06-09-2012,51.948,16.068
27-06-2013,110.3103,-22.7097
27-09-2011,224.01,-215.1
14-09-2012,74.28,16.32
25-06-2012,31.623,5.973
31-10-2014,65.025,-9.225
13-04-2011,108.405,-38.655
02-11-2012,94.65,14.1
06-11-2014,78.003,0.783
07-11-2013,38.2077,-0.7623
21-04-2014,271.44,0
20-02-2013,41.19,19.77
15-11-2012,24.402,3.822
01-04-2013,130.2528,-12.3072
17-11-2014,154.8,17.01
23-05-2014,20.46,1.02
26-04-2013,33.96,5.04
25-02-2014,155.34,15.48
27-11-2012,86.88,14.76
21-05-2013,68.04,3.24
23-10-2012,84.75,7.62
07-12-2011,87.3,2.55
19-06-2014,27.4125,-1.3875
11-01-2014,67.032,-32.448
05-07-2011,56.61,6.51
02-06-2014,98.172,3.132
27-03-2013,63.36,31.68
25-07-2012,42.3,19.35
25-12-2013,50.94,17.28
21-11-2012,57.96,-28.98
14-11-2014,71.28,35.64
18-10-2011,175.56,-28.59
